Time[s], 通道 0, 通道 1
96.6861960, 0, 1
96.6862991, 1, 1
96.6865086, 0, 1
96.6866116, 1, 1
96.6869252, 0, 1
96.6871325, 1, 1
96.6873419, 0, 1
96.6874450, 1, 1
96.6876544, 0, 1
96.6877575, 1, 1
96.6881753, 0, 1
96.6909089, 0, 0
96.6918530, 0, 1
96.6918531, 0, 0
96.6918532, 0, 1
96.8910000, 1, 1
96.8912095, 0, 1
96.8913126, 1, 1
96.8915220, 0, 1
96.8916251, 1, 1
96.8919387, 0, 1
96.8921459, 1, 1
96.8923554, 0, 1
96.8924585, 1, 1
96.8926680, 0, 1
96.8927710, 1, 1
96.8931888, 0, 1
96.8959546, 0, 0
96.8968986, 0, 1
96.8968988, 0, 0
96.8968989, 0, 1
97.0960135, 1, 1
97.0962229, 0, 1
97.0963260, 1, 1
97.0965354, 0, 1
97.0966386, 1, 1
97.0969521, 0, 1
97.0971594, 1, 1
97.0973689, 0, 1
97.0974719, 1, 1
97.0976814, 0, 1
97.0977845, 1, 1
97.0982023, 0, 1
97.1009482, 0, 0
97.1018921, 0, 1
97.1018922, 0, 0
97.1018923, 0, 1
97.2011246, 1, 1
97.2015424, 0, 1
97.2016455, 1, 1
97.2020632, 0, 1
97.2022705, 1, 1
97.2026883, 0, 1
97.2027914, 1, 1
97.2033134, 0, 1
97.3060273, 1, 1
97.3062367, 0, 1
97.3063398, 1, 1
97.3065492, 0, 1
97.3066524, 1, 1
97.3069660, 0, 1
97.3071732, 1, 1
97.3073827, 0, 1
97.3074857, 1, 1
97.3076952, 0, 1
97.3077983, 1, 1
97.3082160, 0, 1
97.3109540, 0, 0
97.3118980, 0, 1
97.3118981, 0, 0
97.3118982, 0, 1
97.5111450, 1, 1
97.5113544, 0, 1
97.5114575, 1, 1
97.5116669, 0, 1
97.5117700, 1, 1
97.5120836, 0, 1
97.5122909, 1, 1
97.5125003, 0, 1
97.5126034, 1, 1
97.5128128, 0, 1
97.5129159, 1, 1
97.5133338, 0, 1
97.5160777, 0, 0
97.5170215, 0, 1
97.5170216, 0, 0
97.5170218, 0, 1
97.7161584, 1, 1
97.7163679, 0, 1
97.7164710, 1, 1
97.7166804, 0, 1
97.7167835, 1, 1
97.7170972, 0, 1
97.7173044, 1, 1
97.7175138, 0, 1
97.7176169, 1, 1
97.7178264, 0, 1
97.7179294, 1, 1
97.7183472, 0, 1
97.7210778, 0, 0
97.7220217, 0, 1
97.7220218, 0, 0
97.7220219, 0, 1
97.9211719, 1, 1
97.9213814, 0, 1
97.9214844, 1, 1
97.9216939, 0, 1
97.9217970, 1, 1
97.9221106, 0, 1
97.9223178, 1, 1
97.9225273, 0, 1
97.9226304, 1, 1
97.9228398, 0, 1
97.9229429, 1, 1
97.9233606, 0, 1
97.9261039, 0, 0
97.9270477, 0, 1
97.9270478, 0, 0
97.9270480, 0, 1
97.9270481, 0, 0
97.9270482, 0, 1
98.1261854, 1, 1
98.1263949, 0, 1
98.1264979, 1, 1
98.1267074, 0, 1
98.1268104, 1, 1
98.1271240, 0, 1
98.1273313, 1, 1
98.1275407, 0, 1
98.1276438, 1, 1
98.1278532, 0, 1
98.1279564, 1, 1
98.1283742, 0, 1
98.1311170, 0, 0
98.1320611, 0, 1
98.1320612, 0, 0
98.1320613, 0, 1
98.2311923, 1, 1
98.2317143, 0, 1
98.2319215, 1, 1
98.2321310, 0, 1
98.2323382, 1, 1
98.2328602, 0, 1
98.2330674, 1, 1
98.2333810, 0, 1
98.3361992, 1, 1
98.3364086, 0, 1
98.3365117, 1, 1
98.3367212, 0, 1
98.3368243, 1, 1
98.3371378, 0, 1
98.3373451, 1, 1
98.3375545, 0, 1
98.3376576, 1, 1
98.3378671, 0, 1
98.3379702, 1, 1
98.3383880, 0, 1
98.3411423, 0, 0
98.3420864, 0, 1
98.5412127, 1, 1
98.5414222, 0, 1
98.5415252, 1, 1
98.5417347, 0, 1
98.5418377, 1, 1
98.5421514, 0, 1
98.5423586, 1, 1
98.5425680, 0, 1
98.5426711, 1, 1
98.5428806, 0, 1
98.5429836, 1, 1
98.5434014, 0, 1
98.5461360, 0, 0
98.5470801, 0, 1
98.7462262, 1, 1
98.7464356, 0, 1
98.7465387, 1, 1
98.7467481, 0, 1
98.7468512, 1, 1
98.7471648, 0, 1
98.7473721, 1, 1
98.7475815, 0, 1
98.7476846, 1, 1
98.7478940, 0, 1
98.7479971, 1, 1
98.7484149, 0, 1
98.7511621, 0, 0
98.7521061, 0, 1
98.7521063, 0, 0
98.7521064, 0, 1
98.9512397, 1, 1
98.9514492, 0, 1
98.9515522, 1, 1
98.9517617, 0, 1
98.9518647, 1, 1
98.9521783, 0, 1
98.9523856, 1, 1
98.9525950, 0, 1
98.9526981, 1, 1
98.9529075, 0, 1
98.9530106, 1, 1
98.9534284, 0, 1
98.9561752, 0, 0
98.9571192, 0, 1
98.9571194, 0, 0
98.9571195, 0, 1
99.1562531, 1, 1
99.1564626, 0, 1
99.1565657, 1, 1
99.1567751, 0, 1
99.1568782, 1, 1
99.1571918, 0, 1
99.1573990, 1, 1
99.1576085, 0, 1
99.1577116, 1, 1
99.1579210, 0, 1
99.1580241, 1, 1
99.1584418, 0, 1
99.1611818, 0, 0
99.1621259, 0, 1
99.1621260, 0, 0
99.1621261, 0, 1
99.3612666, 1, 1
99.3614760, 0, 1
99.3615791, 1, 1
99.3617885, 0, 1
99.3618917, 1, 1
99.3622052, 0, 1
99.3624125, 1, 1
99.3626220, 0, 1
99.3627250, 1, 1
99.3629345, 0, 1
99.3630376, 1, 1
99.3634554, 0, 1
99.3661884, 0, 0
99.3671325, 0, 1
99.5662801, 1, 1
99.5664896, 0, 1
99.5665926, 1, 1
99.5668021, 0, 1
99.5669051, 1, 1
99.5672188, 0, 1
99.5674260, 1, 1
99.5676354, 0, 1
99.5677385, 1, 1
99.5679479, 0, 1
99.5680510, 1, 1
99.5684689, 0, 1
99.5712341, 0, 0
99.5721782, 0, 1
99.7712936, 1, 1
99.7717113, 0, 1
99.7718144, 1, 1
99.7722322, 0, 1
99.7724395, 1, 1
99.7728573, 0, 1
99.7729603, 1, 1
99.7734823, 0, 1
99.7962952, 1, 1
99.7965046, 0, 1
99.7966077, 1, 1
99.7968172, 0, 1
99.7969203, 1, 1
99.7972338, 0, 1
99.7974411, 1, 1
99.7976505, 0, 1
99.7977536, 1, 1
99.7979631, 0, 1
99.7980662, 1, 1
99.7984840, 0, 1
99.8012628, 0, 0
99.8022066, 0, 1
99.8022067, 0, 0
99.8022068, 0, 1
99.9813074, 1, 1
99.9815169, 0, 1
99.9816199, 1, 1
99.9818294, 0, 1
99.9819324, 1, 1
99.9822461, 0, 1
99.9824533, 1, 1
99.9826627, 0, 1
99.9827658, 1, 1
99.9829753, 0, 1
99.9830783, 1, 1
99.9834961, 0, 1
99.9862335, 0, 0
99.9871776, 0, 1
